7a35e3e1-09a1-4c27-95f7-f526d13c5abf,Ćureće belo meso,0,0,0.4,21.8,100,0,2024-04-04 17:38:39.434565+02,Nikola,2024-04-04 17:38:39.434565+02,Nikola
c5c69b95-ec1f-4a79-816b-2eabedcb8d2d,Šampinjoni,3.3,2,0.3,3.1,22,10,2024-04-04 17:38:39.434565+02,Nikola,2024-04-04 17:38:39.434565+02,Nikola
f5fd17cd-2f4b-4a18-8ad9-9c330056f5b7,Vrganj,3.3,0.8,1.4,2.6,30,10,2024-04-04 17:38:39.434565+02,Nikola,2024-04-04 17:38:39.434565+02,Nikola
6f90176f-15f4-447f-85c7-96d6978b00bf,Žuti lisičar,3.3,0.9,0.3,2.6,22,10,2024-04-04 17:38:39.434565+02,Nikola,2024-04-04 17:38:39.434565+02,Nikola
9c05778d-74c6-46a5-a6e3-681a9ab3e295,Shiitake,5.7,2.3,0.5,2.2,34,10,2024-04-04 17:38:39.434565+02,Nikola,2024-04-04 17:38:39.434565+02,Nikola
c6b1f3de-0627-47cc-9686-b5cfe2643ed5,Reishi,6.7,1.3,0.4,1.6,33,10,2024-04-04 17:38:39.434565+02,Nikola,2024-04-04 17:38:39.434565+02,Nikola
7f6f6e9e-32b5-4e67-b05d-5ef3f63dd290,Pesto sos,3.2,0.3,42.2,7,431,0,2024-04-04 17:38:39.434565+02,Nikola,2024-04-04 17:38:39.434565+02,Nikola
9c9da583-0c3b-4b26-9f4e-06b02f50fe3c,Majonez,5.5,4,77,1.1,720,0,2024-04-04 17:38:39.434565+02,Nikola,2024-04-04 17:38:39.434565+02,Nikola
bc16e64a-7226-4a56-a6cd-d340b49907fb,Teriyaki sos,29,22,0,0.7,117,0,2024-04-04 17:38:39.434565+02,Nikola,2024-04-04 17:38:39.434565+02,Nikola
a0b2f62e-7c72-4034-b72d-1e83e3b390f2,Béarnaise sos,0.9,0.6,99,2,929,0,2024-04-04 17:38:39.434565+02,Nikola,2024-04-04 17:38:39.434565+02,Nikola
8e4266a3-06d3-438f-9d7a-9e22873ef77f,BBQ sos,42,40,0.3,0.7,172,0,2024-04-04 17:38:39.434565+02,Nikola,2024-04-04 17:38:39.434565+02,Nikola
f00cc308-416d-4a8c-a5ad-2f3281b2e584,Kečap,22.8,19,0.1,1.8,101,0,2024-04-04 17:38:39.434565+02,Nikola,2024-04-04 17:38:39.434565+02,Nikola
6f2c1f20-4a8f-4d39-8047-60bbf364ab78,Senf,5.7,2,6,5.7,132,0,2024-04-04 17:38:39.434565+02,Nikola,2024-04-04 17:38:39.434565+02,Nikola
8b0f2f02-89af-4cf0-ae35-15d496ef81c1,Spageti,25,0.9,0.6,5,124,42,2024-04-04 17:38:39.434565+02,Nikola,2024-04-04 17:38:39.434565+02,Nikola
2b3ecfb1-632d-40f2-907a-ba731cb5e26a,Fusili,27,1.1,1,5,130,55,2024-04-04 17:38:39.434565+02,Nikola,2024-04-04 17:38:39.434565+02,Nikola
431beeb1-5d9e-4b70-b9db-1ed025f23858,Pene,27,1,1,5,130,45,2024-04-04 17:38:39.434565+02,Nikola,2024-04-04 17:38:39.434565+02,Nikola
dc0d78ee-3621-4dbf-a16a-df7ac44eb4cd,Tagliatelle,25,0.9,0.6,5,124,50,2024-04-04 17:38:39.434565+02,Nikola,2024-04-04 17:38:39.434565+02,Nikola
7b05c5f0-b13c-4d79-8d34-14ad6906de6d,Ravioli,27,1.1,1,5,130,60,2024-04-04 17:38:39.434565+02,Nikola,2024-04-04 17:38:39.434565+02,Nikola
fd4ac9d3-0dd8-4e46-a3ad-57917b7ff308,Kisela pavlaka,3.2,3.2,20,3,205,30,2024-04-04 17:38:39.434565+02,Nikola,2024-04-04 17:38:39.434565+02,Nikola
1eef9d36-2f4f-44d8-aeed-63a46423c98b,Slag,10,10,32,2,320,40,2024-04-04 17:38:39.434565+02,Nikola,2024-04-04 17:38:39.434565+02,Nikola
8b3c7a17-1166-4953-8b6b-3e617e987381,Mascarpone,3,2,40,4,450,45,2024-04-04 17:38:39.434565+02,Nikola,2024-04-04 17:38:39.434565+02,Nikola
90a2be82-1b49-462d-ba8f-cb2b6a5a2596,Čokoladna krema,30,28,15,3,280,50,2024-04-04 17:38:39.434565+02,Nikola,2024-04-04 17:38:39.434565+02,Nikola
ce7f2bc3-92c6-4e8b-9530-5fc0d99e065d,Vanila krema,25,22,18,2,250,55,2024-04-04 17:38:39.434565+02,Nikola,2024-04-04 17:38:39.434565+02,Nikola
d14ac0bd-17bb-4b1c-804d-5d1fcbcf7c23,Grčki jogurt,3.6,3.6,10,10,146,35,2024-04-04 17:38:39.434565+02,Nikola,2024-04-04 17:38:39.434565+02,Nikola
b4e8d8d6-5c36-4e6d-ae78-78a8c720f20c,Urme,75,63.4,0.4,2,282,42,2024-04-04 17:38:39.434565+02,Nikola,2024-04-04 17:38:39.434565+02,Nikola
